brandName,providerName,locationName,line1,postCode,"Publication Date",serviceName,"Key Question","Latest Rating"
Agincare,"Cheriton Care Centre Limited","Badbury Care Home","8 Weymouth Avenue","DT1 2EN",2017-09-19,Overall,Overall,Inadequate
Agincare,"Cheriton Care Centre Limited","Badbury Care Home","8 Weymouth Avenue","DT1 2EN",2017-09-19,Overall,Safe,Inadequate
Agincare,"Cheriton Care Centre Limited","Badbury Care Home","8 Weymouth Avenue","DT1 2EN",2017-09-19,Overall,Well-led,Inadequate
Agincare,"Cheriton Care Centre Limited","Maumbury Care Home","10 Weymouth Avenue","DT1 2EN",2017-08-22,Overall,Caring,Inadequate
Agincare,"Cheriton Care Centre Limited","Maumbury Care Home","10 Weymouth Avenue","DT1 2EN",2017-08-22,Overall,Overall,Inadequate
Agincare,"Cheriton Care Centre Limited","Maumbury Care Home","10 Weymouth Avenue","DT1 2EN",2017-08-22,Overall,Responsive,Inadequate
Agincare,"Cheriton Care Centre Limited","Maumbury Care Home","10 Weymouth Avenue","DT1 2EN",2017-08-22,Overall,Safe,Inadequate
Agincare,"Cheriton Care Centre Limited","Maumbury Care Home","10 Weymouth Avenue","DT1 2EN",2017-08-22,Overall,Well-led,Inadequate
"Akari Care Limited","Akari Care Limited","Bridge View","Ashington Drive","NE62 5JF",2017-10-31,Overall,Overall,Inadequate
"Akari Care Limited","Akari Care Limited","Bridge View","Ashington Drive","NE62 5JF",2017-10-31,Overall,Safe,Inadequate
"Akari Care Limited","Akari Care Limited","Bridge View","Ashington Drive","NE62 5JF",2017-10-31,Overall,Well-led,Inadequate
"Akari Care Limited","Akari Care Limited",Hillfield,"Grainger Park Road","NE4 8RR",2017-11-25,Overall,Safe,Inadequate
"Akari Care Limited","Akari Care Limited","Wheatfield Court","Wheatfield Road","NE5 5HQ",2017-10-24,Overall,Well-led,Inadequate
"Akari Care Limited","Akari Care Limited","Wordsworth House","Clayton Road","NE2 1TL",2018-01-09,Overall,Effective,Inadequate
"Akari Care Limited","Akari Care Limited","Wordsworth House","Clayton Road","NE2 1TL",2018-01-09,Overall,Overall,Inadequate
"Akari Care Limited","Akari Care Limited","Wordsworth House","Clayton Road","NE2 1TL",2018-01-09,Overall,Responsive,Inadequate
"Akari Care Limited","Akari Care Limited","Wordsworth House","Clayton Road","NE2 1TL",2018-01-09,Overall,Safe,Inadequate
"Akari Care Limited","Akari Care Limited","Wordsworth House","Clayton Road","NE2 1TL",2018-01-09,Overall,Well-led,Inadequate
"Allied Healthcare","Nestor Primecare Services Limited","Primecare - Primary Care - Birmingham","Crystal Court, Aston Cross Business Park","B6 5RH",2017-07-27,Overall,Effective,Inadequate
"Allied Healthcare","Nestor Primecare Services Limited","Primecare - Primary Care - Birmingham","Crystal Court, Aston Cross Business Park","B6 5RH",2017-07-27,Overall,Overall,Inadequate
"Allied Healthcare","Nestor Primecare Services Limited","Primecare - Primary Care - Birmingham","Crystal Court, Aston Cross Business Park","B6 5RH",2017-07-27,Overall,Safe,Inadequate
"Allied Healthcare","Nestor Primecare Services Limited","Primecare - Primary Care - Birmingham","Crystal Court, Aston Cross Business Park","B6 5RH",2017-07-27,Overall,Well-led,Inadequate
"Alphonsus Care Services","Alphonsus Services Limited","Charles House","257 Birchfield Road","B20 3DG",2018-01-27,Overall,Overall,Inadequate
"Alphonsus Care Services","Alphonsus Services Limited","Charles House","257 Birchfield Road","B20 3DG",2018-01-27,Overall,Safe,Inadequate
"Alphonsus Care Services","Alphonsus Services Limited","Charles House","257 Birchfield Road","B20 3DG",2018-01-27,Overall,Well-led,Inadequate
"Anchor Trust","Anchor Trust","Maple Tree Court","140 Gloucester Road","ST7 1EL",2017-09-19,Overall,Overall,Inadequate
"Anchor Trust","Anchor Trust","Maple Tree Court","140 Gloucester Road","ST7 1EL",2017-09-19,Overall,Safe,Inadequate
"Anchor Trust","Anchor Trust","Maple Tree Court","140 Gloucester Road","ST7 1EL",2017-09-19,Overall,Well-led,Inadequate
"Ark Health","Ark Home Healthcare Limited","Ark Home Healthcare Halifax","Suite 5.1 Holmfield Mill","HX3 6SN",2017-11-11,Overall,Overall,Inadequate
"Ark Health","Ark Home Healthcare Limited","Ark Home Healthcare Halifax","Suite 5.1 Holmfield Mill","HX3 6SN",2017-11-11,Overall,Responsive,Inadequate
"Ark Health","Ark Home Healthcare Limited","Ark Home Healthcare Halifax","Suite 5.1 Holmfield Mill","HX3 6SN",2017-11-11,Overall,Safe,Inadequate
"Ark Health","Ark Home Healthcare Limited","Ark Home Healthcare Halifax","Suite 5.1 Holmfield Mill","HX3 6SN",2017-11-11,Overall,Well-led,Inadequate
"Ashe Group","Copper Beeches Limited","Copper Beeches","138 High Street","NG23 7NH",2018-01-17,Overall,Well-led,Inadequate
"Aster Healthcare Ltd","Southern C C Limited","St George's Nursing Home","100 Old Station Road","B60 2AS",2017-01-27,Overall,Well-led,Inadequate
"Astonbrook Care","Byron Lodge (West Melton) Limited","Byron Lodge Care Home","Dryden Road","S63 6EN",2018-01-04,Overall,Effective,Inadequate
"Astonbrook Care","Byron Lodge (West Melton) Limited","Byron Lodge Care Home","Dryden Road","S63 6EN",2018-01-04,Overall,Overall,Inadequate
"Astonbrook Care","Byron Lodge (West Melton) Limited","Byron Lodge Care Home","Dryden Road","S63 6EN",2018-01-04,Overall,Responsive,Inadequate
"Astonbrook Care","Byron Lodge (West Melton) Limited","Byron Lodge Care Home","Dryden Road","S63 6EN",2018-01-04,Overall,Safe,Inadequate
"Astonbrook Care","Byron Lodge (West Melton) Limited","Byron Lodge Care Home","Dryden Road","S63 6EN",2018-01-04,Overall,Well-led,Inadequate
"Astonbrook Care","Nethercrest Care Centre (Dudley) Limited","Nethercrest Nursing Home","Brewster Street","DY2 0PH",2017-11-24,Overall,Caring,Inadequate
"Astonbrook Care","Nethercrest Care Centre (Dudley) Limited","Nethercrest Nursing Home","Brewster Street","DY2 0PH",2017-11-24,Overall,Effective,Inadequate
"Astonbrook Care","Nethercrest Care Centre (Dudley) Limited","Nethercrest Nursing Home","Brewster Street","DY2 0PH",2017-11-24,Overall,Overall,Inadequate
"Astonbrook Care","Nethercrest Care Centre (Dudley) Limited","Nethercrest Nursing Home","Brewster Street","DY2 0PH",2017-11-24,Overall,Responsive,Inadequate
"Astonbrook Care","Nethercrest Care Centre (Dudley) Limited","Nethercrest Nursing Home","Brewster Street","DY2 0PH",2017-11-24,Overall,Safe,Inadequate
"Astonbrook Care","Nethercrest Care Centre (Dudley) Limited","Nethercrest Nursing Home","Brewster Street","DY2 0PH",2017-11-24,Overall,Well-led,Inadequate
"Astonbrook Care","Nethercrest Care Centre (Dudley) Limited","Nethercrest Residential Home","Brewster Street","DY2 0PH",2017-12-13,Overall,Caring,Inadequate
"Astonbrook Care","Nethercrest Care Centre (Dudley) Limited","Nethercrest Residential Home","Brewster Street","DY2 0PH",2017-12-13,Overall,Effective,Inadequate
"Astonbrook Care","Nethercrest Care Centre (Dudley) Limited","Nethercrest Residential Home","Brewster Street","DY2 0PH",2017-12-13,Overall,Overall,Inadequate
"Astonbrook Care","Nethercrest Care Centre (Dudley) Limited","Nethercrest Residential Home","Brewster Street","DY2 0PH",2017-12-13,Overall,Responsive,Inadequate
"Astonbrook Care","Nethercrest Care Centre (Dudley) Limited","Nethercrest Residential Home","Brewster Street","DY2 0PH",2017-12-13,Overall,Safe,Inadequate
"Astonbrook Care","Nethercrest Care Centre (Dudley) Limited","Nethercrest Residential Home","Brewster Street","DY2 0PH",2017-12-13,Overall,Well-led,Inadequate
"BMI Healthcare","BMI Healthcare Limited","BMI The Manor Hospital","Church End","MK40 4AW",2016-04-26,Overall,Well-led,Inadequate
"BMI Healthcare","BMI Healthcare Limited","BMI The Manor Hospital","Church End","MK40 4AW",2016-04-26,Surgery,Well-led,Inadequate
"BMI Healthcare","BMI Healthcare Limited","BMI The Meriden Hospital","Walsgrave Hospital Site","CV2 2LQ",2017-02-24,Overall,Safe,Inadequate
"BMI Healthcare","BMI Healthcare Limited","BMI The Meriden Hospital","Walsgrave Hospital Site","CV2 2LQ",2017-02-24,Surgery,Safe,Inadequate
"BMI Healthcare","BMI Healthcare Limited","BMI The Priory Hospital","Priory Road","B5 7UG",2017-01-17,"Outpatients and diagnostic imaging",Safe,Inadequate
"BUPA Group","Bupa Care Homes (ANS) Limited","Carnarvon Care Home","22-24 Carnarvon Road","CO15 6QF",2016-11-22,Overall,Effective,Inadequate
"BUPA Group","Bupa Care Homes (ANS) Limited","Carnarvon Care Home","22-24 Carnarvon Road","CO15 6QF",2016-11-22,Overall,Overall,Inadequate
"BUPA Group","Bupa Care Homes (ANS) Limited","Carnarvon Care Home","22-24 Carnarvon Road","CO15 6QF",2016-11-22,Overall,Responsive,Inadequate
"BUPA Group","Bupa Care Homes (ANS) Limited","Carnarvon Care Home","22-24 Carnarvon Road","CO15 6QF",2016-11-22,Overall,Safe,Inadequate
"BUPA Group","Bupa Care Homes (ANS) Limited","Carnarvon Care Home","22-24 Carnarvon Road","CO15 6QF",2016-11-22,Overall,Well-led,Inadequate
"BUPA Group","Bupa Care Homes (ANS) Limited","Fountains Lodge Care Home","13-17 London Road","TN4 0RJ",2017-12-05,Overall,Overall,Inadequate
"BUPA Group","Bupa Care Homes (ANS) Limited","Fountains Lodge Care Home","13-17 London Road","TN4 0RJ",2017-12-05,Overall,Safe,Inadequate
"BUPA Group","Bupa Care Homes (ANS) Limited","Fountains Lodge Care Home","13-17 London Road","TN4 0RJ",2017-12-05,Overall,Well-led,Inadequate
"BUPA Group","Bupa Care Homes (ANS) Limited","Manley Court Care Home","John Williams Close","SE14 5XA",2017-12-23,Overall,Safe,Inadequate
"BUPA Group","Bupa Care Homes (BNH) Limited","The Arkley Care Home","140 Barnet Road","EN5 3LJ",2017-10-24,Overall,Safe,Inadequate
"BUPA Group","Bupa Care Homes (GL) Limited","Burley Hall Care Home","Corn Mill Lane","LS29 7DP",2017-11-28,Overall,Overall,Inadequate
"BUPA Group","Bupa Care Homes (GL) Limited","Burley Hall Care Home","Corn Mill Lane","LS29 7DP",2017-11-28,Overall,Safe,Inadequate
"BUPA Group","Bupa Care Homes (GL) Limited","Burley Hall Care Home","Corn Mill Lane","LS29 7DP",2017-11-28,Overall,Well-led,Inadequate
"BUPA Group","Bupa Care Homes (GL) Limited","Cleveland House Care Home","2 Cleveland Road","HD1 4PN",2017-10-03,Overall,Effective,Inadequate
"BUPA Group","Bupa Care Homes (GL) Limited","Cleveland House Care Home","2 Cleveland Road","HD1 4PN",2017-10-03,Overall,Overall,Inadequate
"BUPA Group","Bupa Care Homes (GL) Limited","Cleveland House Care Home","2 Cleveland Road","HD1 4PN",2017-10-03,Overall,Safe,Inadequate
"BUPA Group","Bupa Care Homes (GL) Limited","Cleveland House Care Home","2 Cleveland Road","HD1 4PN",2017-10-03,Overall,Well-led,Inadequate
"BUPA Group","Medical Services International Limited","Bupa Cromwell Hospital","Cromwell Hospital","SW5 0TU",2017-06-01,"Intensive/critical care",Well-led,Inadequate
"BUPA Group","Medical Services International Limited","Bupa Cromwell Hospital","Cromwell Hospital","SW5 0TU",2017-06-01,Overall,Well-led,Inadequate
"BUPA Group","Medical Services International Limited","Bupa Cromwell Hospital","Cromwell Hospital","SW5 0TU",2017-06-01,"Services for children & young people",Well-led,Inadequate
"Barchester Healthcare","Barchester Healthcare Homes Limited","Arbour Lodge Independent Hospital","Buxton Lane","SK6 7QL",2016-01-04,"Long stay/rehabilitation mental health wards for working age adults",Safe,Inadequate
"Barchester Healthcare","Barchester Healthcare Homes Limited",Bloomfield,"Salisbury Road","BS39 7BD",2017-12-06,Overall,Overall,Inadequate
"Barchester Healthcare","Barchester Healthcare Homes Limited",Bloomfield,"Salisbury Road","BS39 7BD",2017-12-06,Overall,Safe,Inadequate
"Barchester Healthcare","Barchester Healthcare Homes Limited",Bloomfield,"Salisbury Road","BS39 7BD",2017-12-06,Overall,Well-led,Inadequate
"Barchester Healthcare","Barchester Healthcare Homes Limited","High Habberley House","Habberley Road","DY11 5RJ",2017-07-29,Overall,Well-led,Inadequate
"Barchester Healthcare","Barchester Healthcare Homes Limited","Hilderstone Hall",Hilderstone,"ST15 8SQ",2018-01-13,Overall,Overall,Inadequate
"Barchester Healthcare","Barchester Healthcare Homes Limited","Hilderstone Hall",Hilderstone,"ST15 8SQ",2018-01-13,Overall,Safe,Inadequate
"Barchester Healthcare","Barchester Healthcare Homes Limited","Hilderstone Hall",Hilderstone,"ST15 8SQ",2018-01-13,Overall,Well-led,Inadequate
"Barchester Healthcare","Barchester Healthcare Homes Limited","Kingsland House","Kingsland Close","BN43 6LT",2017-11-16,Overall,Overall,Inadequate
"Barchester Healthcare","Barchester Healthcare Homes Limited","Kingsland House","Kingsland Close","BN43 6LT",2017-11-16,Overall,Safe,Inadequate
"Barchester Healthcare","Barchester Healthcare Homes Limited","Kingsland House","Kingsland Close","BN43 6LT",2017-11-16,Overall,Well-led,Inadequate
"Barchester Healthcare","Barchester Healthcare Homes Limited","Stamford Bridge Beaumont","Buttercrambe Road","YO41 1AJ",2017-11-14,Overall,Effective,Inadequate
"Barchester Healthcare","Barchester Healthcare Homes Limited","Stamford Bridge Beaumont","Buttercrambe Road","YO41 1AJ",2017-11-14,Overall,Overall,Inadequate
"Barchester Healthcare","Barchester Healthcare Homes Limited","Stamford Bridge Beaumont","Buttercrambe Road","YO41 1AJ",2017-11-14,Overall,Safe,Inadequate
"Barchester Healthcare","Barchester Healthcare Homes Limited","Stamford Bridge Beaumont","Buttercrambe Road","YO41 1AJ",2017-11-14,Overall,Well-led,Inadequate
"Barchester Healthcare","Barchester Healthcare Homes Limited","Worplesdon View","Worplesdon Rd","GU3 3LQ",2017-11-14,Overall,Well-led,Inadequate
"Bluebird Care","Kendrick Haylings & Jones Limited","Bluebird Care Hurley Office","Camp Farm Barn","CV9 2JF",2017-11-17,Overall,Effective,Inadequate
"Bluebird Care","Kendrick Haylings & Jones Limited","Bluebird Care Hurley Office","Camp Farm Barn","CV9 2JF",2017-11-17,Overall,Overall,Inadequate
"Bluebird Care","Kendrick Haylings & Jones Limited","Bluebird Care Hurley Office","Camp Farm Barn","CV9 2JF",2017-11-17,Overall,Safe,Inadequate
"Bluebird Care","Kendrick Haylings & Jones Limited","Bluebird Care Hurley Office","Camp Farm Barn","CV9 2JF",2017-11-17,Overall,Well-led,Inadequate
Bondcare,"Living Care Medical Services Limited","Cross Hall Surgery","31 High Street","BR5 3NL",2017-07-26,Overall,Well-led,Inadequate
Bondcare,"Loven Larchwood Limited","Larchwood Nursing and Residential Home","133 Yarmouth Road","NR7 0RF",2018-01-10,Overall,Caring,Inadequate
Bondcare,"Loven Larchwood Limited","Larchwood Nursing and Residential Home","133 Yarmouth Road","NR7 0RF",2018-01-10,Overall,Effective,Inadequate
Bondcare,"Loven Larchwood Limited","Larchwood Nursing and Residential Home","133 Yarmouth Road","NR7 0RF",2018-01-10,Overall,Overall,Inadequate
Bondcare,"Loven Larchwood Limited","Larchwood Nursing and Residential Home","133 Yarmouth Road","NR7 0RF",2018-01-10,Overall,Safe,Inadequate
Bondcare,"Loven Larchwood Limited","Larchwood Nursing and Residential Home","133 Yarmouth Road","NR7 0RF",2018-01-10,Overall,Well-led,Inadequate
"Burlington Care","Burlington Care Limited","The Elms",Lowgate,"HU7 4US",2017-10-18,Overall,Overall,Inadequate
"Burlington Care","Burlington Care Limited","The Elms",Lowgate,"HU7 4US",2017-10-18,Overall,Responsive,Inadequate
"Burlington Care","Burlington Care Limited","The Elms",Lowgate,"HU7 4US",2017-10-18,Overall,Safe,Inadequate
"Burlington Care","Burlington Care Limited","The Elms",Lowgate,"HU7 4US",2017-10-18,Overall,Well-led,Inadequate
"Cambian Healthcare Limited","CAS Care Services Limited","Broughton Lodge","London Road","SK11 0JG",2017-09-06,Overall,Caring,Inadequate
"Cambian Healthcare Limited","CAS Care Services Limited","Broughton Lodge","London Road","SK11 0JG",2017-09-06,Overall,Effective,Inadequate
"Cambian Healthcare Limited","CAS Care Services Limited","Broughton Lodge","London Road","SK11 0JG",2017-09-06,Overall,Overall,Inadequate
"Cambian Healthcare Limited","CAS Care Services Limited","Broughton Lodge","London Road","SK11 0JG",2017-09-06,Overall,Responsive,Inadequate
"Cambian Healthcare Limited","CAS Care Services Limited","Broughton Lodge","London Road","SK11 0JG",2017-09-06,Overall,Safe,Inadequate
"Cambian Healthcare Limited","CAS Care Services Limited","Broughton Lodge","London Road","SK11 0JG",2017-09-06,Overall,Well-led,Inadequate
"Capital Care Group","Weston Park Care Limited","Weston Park Care Home","Moss Lane","SK11 7XE",2018-01-16,Overall,Effective,Inadequate
"Capital Care Group","Weston Park Care Limited","Weston Park Care Home","Moss Lane","SK11 7XE",2018-01-16,Overall,Overall,Inadequate
"Capital Care Group","Weston Park Care Limited","Weston Park Care Home","Moss Lane","SK11 7XE",2018-01-16,Overall,Responsive,Inadequate
"Capital Care Group","Weston Park Care Limited","Weston Park Care Home","Moss Lane","SK11 7XE",2018-01-16,Overall,Safe,Inadequate
"Capital Care Group","Weston Park Care Limited","Weston Park Care Home","Moss Lane","SK11 7XE",2018-01-16,Overall,Well-led,Inadequate
"Care Living","Shaftesbury Care GRP Limited","Hamilton House","6 Drayton Lane","PO6 1HG",2017-10-17,Overall,Overall,Inadequate
"Care Living","Shaftesbury Care GRP Limited","Hamilton House","6 Drayton Lane","PO6 1HG",2017-10-17,Overall,Safe,Inadequate
"Care Living","Shaftesbury Care GRP Limited","Hamilton House","6 Drayton Lane","PO6 1HG",2017-10-17,Overall,Well-led,Inadequate
"Care UK","Care UK Community Partnerships Ltd","Harry Sotnick House","Cranleigh Avenue","PO1 5LU",2017-11-04,Overall,Overall,Inadequate
"Care UK","Care UK Community Partnerships Ltd","Harry Sotnick House","Cranleigh Avenue","PO1 5LU",2017-11-04,Overall,Safe,Inadequate
"Care UK","Care UK Community Partnerships Ltd","Harry Sotnick House","Cranleigh Avenue","PO1 5LU",2017-11-04,Overall,Well-led,Inadequate
"Care UK","Care UK Community Partnerships Ltd",Kingsleigh,"Kingfield Road","GU22 9EQ",2017-12-06,Overall,Well-led,Inadequate
"Care UK","Care UK Community Partnerships Ltd","Milner House","Ermyn Way","KT22 8TX",2018-01-23,Overall,Caring,Inadequate
"Care UK","Care UK Community Partnerships Ltd","Milner House","Ermyn Way","KT22 8TX",2018-01-23,Overall,Overall,Inadequate
"Care UK","Care UK Community Partnerships Ltd","Milner House","Ermyn Way","KT22 8TX",2018-01-23,Overall,Safe,Inadequate
"Care UK","Care UK Community Partnerships Ltd","Milner House","Ermyn Way","KT22 8TX",2018-01-23,Overall,Well-led,Inadequate
